geocod,geodsg,dim_3,dim_3_t,dim_4,dim_4_t,valor
11C1309,Paços de Ferreira,1,H,62,55 - 59 anos,1703
11C1305,Lousada,1,H,62,55 - 59 anos,1481
11A0104,Arouca,1,H,62,55 - 59 anos,712
1111610,Vila Nova de Cerveira,1,H,62,55 - 59 anos,302
3003201,Porto Santo,1,H,61,50 - 54 anos,230
3003108,Santa Cruz,1,H,61,50 - 54 anos,1449
1701510,Seixal,2,M,42,35 - 39 anos,7170
1701111,Sintra,2,M,42,35 - 39 anos,15893
1701110,Oeiras,2,M,42,35 - 39 anos,7284
1701109,Mafra,2,M,42,35 - 39 anos,4228
16J0910,Pinhel,2,M,42,35 - 39 anos,249
16J0909,Mêda,2,M,42,35 - 39 anos,136
16J0501,Belmonte,2,M,42,35 - 39 anos,227
16I1417,Sardoal,2,M,42,35 - 39 anos,162
16I0510,Vila de Rei,2,M,42,35 - 39 anos,86
16H0511,Vila Velha de Ródão,2,M,42,35 - 39 anos,93
16H0507,Penamacor,2,M,42,35 - 39 anos,117
2004202,Nordeste,2,M,52,45 - 49 anos,195
1191705,Mondim de Basto,T,HM,41,30 - 34 anos,404
1190309,Póvoa de Lanhoso,T,HM,41,30 - 34 anos,1352
3003110,São Vicente,T,HM,32,25 - 29 anos,339
3003109,Santana,T,HM,32,25 - 29 anos,397
2004801,Lajes das Flores,T,HM,32,25 - 29 anos,108
2004701,Horta,T,HM,32,25 - 29 anos,973
2004205,Ribeira Grande,T,HM,32,25 - 29 anos,2666
2004204,Povoação,T,HM,32,25 - 29 anos,445
2004201,Lagoa,T,HM,32,25 - 29 anos,1114
1870710,Redondo,T,HM,32,25 - 29 anos,396
1870708,Mourão,T,HM,32,25 - 29 anos,131
1870706,Montemor-o-Novo,T,HM,32,25 - 29 anos,786
1870703,Borba,T,HM,32,25 - 29 anos,379
1861206,Crato,T,HM,32,25 - 29 anos,139
1861204,Campo Maior,T,HM,32,25 - 29 anos,492
11A0109,Santa Maria da Feira,T,HM,12,5 - 9 anos,6453
1870714,Vila Viçosa,1,H,92,85 e mais anos,91
1861215,Sousel,1,H,92,85 e mais anos,80
1861214,Portalegre,1,H,92,85 e mais anos,317
1861213,Ponte de Sor,1,H,92,85 e mais anos,249
1861208,Fronteira,1,H,92,85 e mais anos,37
1861206,Crato,1,H,92,85 e mais anos,77
16J0908,Manteigas,1,H,81,70 - 74 anos,81
16J0906,Gouveia,1,H,81,70 - 74 anos,380
16J0902,Almeida,1,H,81,70 - 74 anos,184
16I1419,Torres Novas,1,H,81,70 - 74 anos,864
16I1417,Sardoal,1,H,81,70 - 74 anos,58
16I1410,Entroncamento,1,H,81,70 - 74 anos,403
16G1816,São Pedro do Sul,1,H,81,70 - 74 anos,405
11D1819,Tabuaço,2,M,52,45 - 49 anos,211
11D1708,Peso da Régua,2,M,52,45 - 49 anos,652
2004601,Lajes do Pico,1,H,51,40 - 44 anos,168
2004203,Ponta Delgada,1,H,51,40 - 44 anos,2728
1870705,Évora,1,H,51,40 - 44 anos,1815
1861215,Sousel,1,H,51,40 - 44 anos,161
1861214,Portalegre,1,H,51,40 - 44 anos,784
1861209,Gavião,1,H,51,40 - 44 anos,145
16I0509,Sertã,2,M,32,25 - 29 anos,398
16G1821,Tondela,2,M,32,25 - 29 anos,654
16G1817,Sátão,2,M,32,25 - 29 anos,323
16G1803,Castro Daire,2,M,32,25 - 29 anos,304
16D0114,Oliveira do Bairro,2,M,32,25 - 29 anos,649
16B1112,Sobral de Monte Agraço,2,M,32,25 - 29 anos,283
16B1012,Óbidos,2,M,32,25 - 29 anos,316
16F1008,Figueiró dos Vinhos,1,H,61,50 - 54 anos,206
16F1002,Alvaiázere,1,H,61,50 - 54 anos,275
16E0614,Penela,1,H,61,50 - 54 anos,190
16E0603,Coimbra,1,H,61,50 - 54 anos,4864
16E0111,Mealhada,1,H,61,50 - 54 anos,735
16D0108,Estarreja,1,H,61,50 - 54 anos,1026
16B1005,Bombarral,1,H,61,50 - 54 anos,447
11A1313,Póvoa de Varzim,2,M,42,35 - 39 anos,2508
11A0119,Vale de Cambra,2,M,42,35 - 39 anos,751
1190312,Vila Nova de Famalicão,2,M,42,35 - 39 anos,5648
1190307,Fafe,2,M,42,35 - 39 anos,1949
1120301,Amares,2,M,42,35 - 39 anos,743
1870714,Vila Viçosa,2,M,41,30 - 34 anos,244
1870713,Viana do Alentejo,2,M,41,30 - 34 anos,165
1870706,Montemor-o-Novo,2,M,41,30 - 34 anos,475
1870701,Alandroal,2,M,41,30 - 34 anos,119
1120303,Braga,1,H,21,10 - 14 anos,5251
1120301,Amares,1,H,21,10 - 14 anos,565
1111604,Monção,1,H,21,10 - 14 anos,379
1851412,Golegã,2,M,92,85 e mais anos,171
1851103,Azambuja,2,M,92,85 e mais anos,316
186,Alto Alentejo,T,HM,T,Total,112084
16I,Médio Tejo,T,HM,T,Total,239200
16H,Beira Baixa,T,HM,T,Total,84463
11D,Douro,T,HM,T,Total,197210
16H,Beira Baixa,T,HM,92,85 e mais anos,4335
150,Algarve,T,HM,92,85 e mais anos,12094
181,Alentejo Litoral,2,M,12,5 - 9 anos,1984
16J,Beiras e Serra da Estrela,2,M,12,5 - 9 anos,4004
16G,Viseu Dão Lafões,2,M,12,5 - 9 anos,5381
16E,Região de Coimbra,2,M,12,5 - 9 anos,8916
150,Algarve,2,M,12,5 - 9 anos,11494
11E,Terras de Trás-os-Montes,2,M,12,5 - 9 anos,1869
11B,Alto Tâmega,2,M,12,5 - 9 anos,1491
300,Região Autónoma da Madeira,2,M,11,0 - 4 anos,5059
181,Alentejo Litoral,2,M,11,0 - 4 anos,1874
16G,Viseu Dão Lafões,2,M,11,0 - 4 anos,4693
150,Algarve,2,M,11,0 - 4 anos,10045
11C,Tâmega e Sousa,2,M,11,0 - 4 anos,8543
112,Cávado,2,M,11,0 - 4 anos,8452
11C,Tâmega e Sousa,1,H,92,85 e mais anos,2273
11B,Alto Tâmega,1,H,92,85 e mais anos,1351
187,Alentejo Central,1,H,91,80 - 84 anos,3063
11A,Área Metropolitana do Porto,1,H,91,80 - 84 anos,16878
119,Ave,1,H,91,80 - 84 anos,3894
181,Alentejo Litoral,1,H,82,75 - 79 anos,2338
187,Alentejo Central,T,HM,91,80 - 84 anos,7489
1870703,Borba,2,M,61,50 - 54 anos,254
1870702,Arraiolos,2,M,61,50 - 54 anos,264
1861214,Portalegre,2,M,61,50 - 54 anos,895
1861213,Ponte de Sor,2,M,61,50 - 54 anos,635
1111604,Monção,T,HM,42,35 - 39 anos,1218
3003107,Ribeira Brava,T,HM,41,30 - 34 anos,815
3003101,Calheta,T,HM,41,30 - 34 anos,681
2004802,Santa Cruz das Flores,T,HM,41,30 - 34 anos,199
2004302,Vila da Praia da Vitória,T,HM,41,30 - 34 anos,1712
1500809,Monchique,2,M,32,25 - 29 anos,148
11A1310,Paredes,1,H,92,85 e mais anos,285
11A1306,Maia,1,H,92,85 e mais anos,603
11A0109,Santa Maria da Feira,1,H,92,85 e mais anos,777
1120306,Esposende,1,H,92,85 e mais anos,191
1111610,Vila Nova de Cerveira,1,H,92,85 e mais anos,98
3003108,Santa Cruz,1,H,91,80 - 84 anos,185
3003107,Ribeira Brava,1,H,91,80 - 84 anos,98
2004801,Lajes das Flores,1,H,91,80 - 84 anos,25
1870706,Montemor-o-Novo,2,M,82,75 - 79 anos,648
1870701,Alandroal,2,M,82,75 - 79 anos,234
1861207,Elvas,2,M,82,75 - 79 anos,626
1851415,Salvaterra de Magos,2,M,82,75 - 79 anos,634
1851409,Coruche,2,M,82,75 - 79 anos,801
16E0610,Montemor-o-Velho,2,M,62,55 - 59 anos,881
16D0108,Estarreja,2,M,62,55 - 59 anos,981
16B1102,Arruda dos Vinhos,2,M,62,55 - 59 anos,356
16B1014,Peniche,2,M,62,55 - 59 anos,975
16B1012,Óbidos,2,M,62,55 - 59 anos,350
1500805,Faro,2,M,62,55 - 59 anos,2231
11D1819,Tabuaço,2,M,62,55 - 59 anos,230
11D1818,Sernancelhe,2,M,62,55 - 59 anos,210
11D1801,Armamar,2,M,62,55 - 59 anos,215
11D1707,Murça,2,M,62,55 - 59 anos,210
11D0403,Carrazeda de Ansiães,2,M,62,55 - 59 anos,235
1500811,Portimão,T,HM,42,35 - 39 anos,4600
1500804,Castro Marim,T,HM,42,35 - 39 anos,404
11E0401,Alfândega da Fé,T,HM,42,35 - 39 anos,259
16G1809,Nelas,2,M,42,35 - 39 anos,488
16F1015,Pombal,2,M,42,35 - 39 anos,1949
16F1010,Marinha Grande,2,M,42,35 - 39 anos,1666
1840213,Serpa,2,M,21,10 - 14 anos,334
16G,Viseu Dão Lafões,T,HM,91,80 - 84 anos,10406
16F,Região de Leiria,T,HM,91,80 - 84 anos,10067
150,Algarve,T,HM,91,80 - 84 anos,14918
11B,Alto Tâmega,T,HM,91,80 - 84 anos,4713
170,Área Metropolitana de Lisboa,T,HM,82,75 - 79 anos,113284
16H,Beira Baixa,T,HM,82,75 - 79 anos,5456
16E,Região de Coimbra,T,HM,82,75 - 79 anos,22778
11E,Terras de Trás-os-Montes,T,HM,82,75 - 79 anos,7185
200,Região Autónoma dos Açores,T,HM,81,70 - 74 anos,7916
150,Algarve,T,HM,81,70 - 74 anos,20929
111,Alto Minho,T,HM,81,70 - 74 anos,12301
16J,Beiras e Serra da Estrela,T,HM,72,65 - 69 anos,14107
150,Algarve,T,HM,72,65 - 69 anos,24332
119,Ave,T,HM,72,65 - 69 anos,20389
111,Alto Minho,T,HM,72,65 - 69 anos,13706
187,Alentejo Central,T,HM,71,60 - 64 anos,10172
16E0615,Soure,1,H,11,0 - 4 anos,320
16E0607,Lousã,1,H,11,0 - 4 anos,371
16E0606,Góis,1,H,11,0 - 4 anos,47
16E0111,Mealhada,1,H,11,0 - 4 anos,367
16D0108,Estarreja,1,H,11,0 - 4 anos,543
16D0102,Albergaria-a-Velha,1,H,11,0 - 4 anos,532
16B1011,Nazaré,1,H,11,0 - 4 anos,331
16G1810,Oliveira de Frades,1,H,81,70 - 74 anos,209
16G1809,Nelas,1,H,81,70 - 74 anos,325
16G1803,Castro Daire,1,H,81,70 - 74 anos,390
16F1013,Pedrógão Grande,1,H,81,70 - 74 anos,85
16E0605,Figueira da Foz,1,H,81,70 - 74 anos,1394
16B1011,Nazaré,1,H,81,70 - 74 anos,330
1701510,Seixal,1,H,52,45 - 49 anos,5546
1701502,Alcochete,1,H,52,45 - 49 anos,611
1701109,Mafra,1,H,52,45 - 49 anos,2704
16J0912,Seia,1,H,52,45 - 49 anos,828
16J0909,Mêda,1,H,52,45 - 49 anos,146
16I1420,Vila Nova da Barquinha,1,H,52,45 - 49 anos,302
16I1418,Tomar,1,H,52,45 - 49 anos,1332
16I1408,Constância,1,H,52,45 - 49 anos,134
16H0511,Vila Velha de Ródão,1,H,52,45 - 49 anos,100
16G1824,Vouzela,1,H,52,45 - 49 anos,344
16E0617,Vila Nova de Poiares,1,H,52,45 - 49 anos,289
16E0603,Coimbra,1,H,52,45 - 49 anos,4783
11C1302,Baião,2,M,41,30 - 34 anos,601
11C0305,Celorico de Basto,2,M,41,30 - 34 anos,644
11B1706,Montalegre,2,M,41,30 - 34 anos,195
11A1314,Santo Tirso,2,M,41,30 - 34 anos,2140
11A1310,Paredes,2,M,41,30 - 34 anos,3175
11A0116,São João da Madeira,2,M,41,30 - 34 anos,709
1120302,Barcelos,2,M,41,30 - 34 anos,3952
2004302,Vila da Praia da Vitória,1,H,91,80 - 84 anos,180
1870708,Mourão,1,H,91,80 - 84 anos,46
1861211,Monforte,1,H,91,80 - 84 anos,81
1861208,Fronteira,1,H,91,80 - 84 anos,64
1701510,Seixal,1,H,72,65 - 69 anos,4669
1701508,Palmela,1,H,72,65 - 69 anos,1611
1701109,Mafra,1,H,72,65 - 69 anos,1608
16J0904,Figueira de Castelo Rodrigo,1,H,72,65 - 69 anos,170
16I1421,Ourém,1,H,72,65 - 69 anos,952
16I1417,Sardoal,1,H,72,65 - 69 anos,84
16G1811,Penalva do Castelo,1,H,72,65 - 69 anos,220
16G1809,Nelas,1,H,72,65 - 69 anos,378
1190309,Póvoa de Lanhoso,1,H,32,25 - 29 anos,618
1190307,Fafe,1,H,32,25 - 29 anos,1378
1111609,Viana do Castelo,1,H,32,25 - 29 anos,2285
1111604,Monção,1,H,32,25 - 29 anos,513
2004602,Madalena,1,H,31,20 - 24 anos,160
2004302,Vila da Praia da Vitória,1,H,31,20 - 24 anos,832
2004205,Ribeira Grande,1,H,31,20 - 24 anos,1358
1870711,Reguengos de Monsaraz,1,H,31,20 - 24 anos,285
1861213,Ponte de Sor,1,H,31,20 - 24 anos,442
1861201,Alter do Chão,1,H,31,20 - 24 anos,95
1851415,Salvaterra de Magos,1,H,31,20 - 24 anos,570
11C1311,Penafiel,T,HM,42,35 - 39 anos,5423
1861211,Monforte,2,M,62,55 - 59 anos,94
1861209,Gavião,2,M,62,55 - 59 anos,125
2004201,Lagoa,T,HM,42,35 - 39 anos,1248
2004101,Vila do Porto,T,HM,42,35 - 39 anos,468
1861215,Sousel,T,HM,42,35 - 39 anos,361
1861213,Ponte de Sor,T,HM,42,35 - 39 anos,1039
1861210,Marvão,T,HM,42,35 - 39 anos,179
1861208,Fronteira,T,HM,42,35 - 39 anos,211
1861206,Crato,T,HM,42,35 - 39 anos,213
1861204,Campo Maior,T,HM,42,35 - 39 anos,612
1861201,Alter do Chão,T,HM,42,35 - 39 anos,192
1851416,Santarém,T,HM,42,35 - 39 anos,4173
1851415,Salvaterra de Magos,T,HM,42,35 - 39 anos,1626
1840208,Ferreira do Alentejo,T,HM,42,35 - 39 anos,603
1701512,Setúbal,T,HM,42,35 - 39 anos,9476
16J0909,Mêda,T,HM,42,35 - 39 anos,259
1500815,Vila do Bispo,T,HM,22,15 - 19 anos,237
1500812,São Brás de Alportel,T,HM,22,15 - 19 anos,545
1500810,Olhão,T,HM,22,15 - 19 anos,2374
1500806,Lagoa,T,HM,22,15 - 19 anos,1282
1500801,Albufeira,T,HM,22,15 - 19 anos,2140
11E0408,Mogadouro,T,HM,22,15 - 19 anos,343
11D1819,Tabuaço,T,HM,22,15 - 19 anos,362
11D1807,Moimenta da Beira,T,HM,22,15 - 19 anos,640
11D1707,Murça,T,HM,22,15 - 19 anos,281
11B1709,Ribeira de Pena,T,HM,22,15 - 19 anos,345
2004301,Angra do Heroísmo,T,HM,41,30 - 34 anos,2482
2004204,Povoação,T,HM,41,30 - 34 anos,388
2004202,Nordeste,T,HM,41,30 - 34 anos,298
2004101,Vila do Porto,T,HM,41,30 - 34 anos,412
11D0409,Torre de Moncorvo,2,M,42,35 - 39 anos,223
3003103,Funchal,2,M,11,0 - 4 anos,1960
3003101,Calheta,2,M,11,0 - 4 anos,185
2004901,Corvo,2,M,11,0 - 4 anos,17
2004201,Lagoa,2,M,11,0 - 4 anos,395
1870713,Viana do Alentejo,2,M,11,0 - 4 anos,118
1870705,Évora,2,M,11,0 - 4 anos,1111
1870704,Estremoz,2,M,11,0 - 4 anos,223
1861214,Portalegre,2,M,11,0 - 4 anos,437
1861213,Ponte de Sor,2,M,11,0 - 4 anos,247
1861208,Fronteira,2,M,11,0 - 4 anos,38
1861205,Castelo de Vide,2,M,11,0 - 4 anos,41
1861203,Avis,2,M,11,0 - 4 anos,72
1861201,Alter do Chão,2,M,11,0 - 4 anos,66
1840207,Cuba,2,M,11,0 - 4 anos,90
1840204,Barrancos,2,M,11,0 - 4 anos,31
1840203,Alvito,2,M,11,0 - 4 anos,53
1840202,Almodôvar,2,M,11,0 - 4 anos,117
1701511,Sesimbra,2,M,11,0 - 4 anos,1308
16I0509,Sertã,1,H,82,75 - 79 anos,383
16H0508,Proença-a-Nova,1,H,82,75 - 79 anos,199
16H0507,Penamacor,1,H,82,75 - 79 anos,205
16H0506,Oleiros,1,H,82,75 - 79 anos,178
16G1817,Sátão,1,H,82,75 - 79 anos,253
16G1814,Santa Comba Dão,1,H,82,75 - 79 anos,293
16F1015,Pombal,1,H,82,75 - 79 anos,1229
16F1004,Batalha,1,H,82,75 - 79 anos,261
16E0616,Tábua,1,H,82,75 - 79 anos,226
16E0615,Soure,1,H,82,75 - 79 anos,471
16D0108,Estarreja,1,H,82,75 - 79 anos,511
16B1112,Sobral de Monte Agraço,1,H,82,75 - 79 anos,163
1500812,São Brás de Alportel,1,H,82,75 - 79 anos,239
1500803,Aljezur,1,H,92,85 e mais anos,95
11D1820,Tarouca,1,H,92,85 e mais anos,86
11D1704,Mesão Frio,1,H,92,85 e mais anos,29
11D0409,Torre de Moncorvo,1,H,92,85 e mais anos,177
11C1813,Resende,1,H,92,85 e mais anos,99
11C1301,Amarante,1,H,92,85 e mais anos,341
1111608,Valença,1,H,81,70 - 74 anos,296
1111606,Ponte da Barca,1,H,81,70 - 74 anos,242
1111605,Paredes de Coura,1,H,81,70 - 74 anos,182
3003105,Ponta do Sol,1,H,72,65 - 69 anos,127
3003104,Machico,1,H,72,65 - 69 anos,377
2004802,Santa Cruz das Flores,1,H,72,65 - 69 anos,54
2004602,Madalena,1,H,72,65 - 69 anos,119
2004601,Lajes do Pico,1,H,72,65 - 69 anos,107
2004501,Calheta,1,H,72,65 - 69 anos,81
2004301,Angra do Heroísmo,1,H,72,65 - 69 anos,759
2004205,Ribeira Grande,1,H,72,65 - 69 anos,354
1870705,Évora,1,H,72,65 - 69 anos,1404
1870703,Borba,1,H,72,65 - 69 anos,190
1861211,Monforte,1,H,72,65 - 69 anos,56
1861206,Crato,1,H,72,65 - 69 anos,126
1851405,Benavente,1,H,72,65 - 69 anos,683
1851103,Azambuja,1,H,72,65 - 69 anos,584
1811513,Sines,1,H,72,65 - 69 anos,400
1811505,Grândola,1,H,72,65 - 69 anos,433
11A1304,Gondomar,1,H,52,45 - 49 anos,6606
11A0113,Oliveira de Azeméis,1,H,52,45 - 49 anos,2665
11A0109,Santa Maria da Feira,1,H,52,45 - 49 anos,5552
1190308,Guimarães,1,H,52,45 - 49 anos,6330
1120302,Barcelos,1,H,52,45 - 49 anos,4636
1111608,Valença,1,H,52,45 - 49 anos,433
3003105,Ponta do Sol,1,H,51,40 - 44 anos,349
2004602,Madalena,1,H,51,40 - 44 anos,239
11A0116,São João da Madeira,1,H,41,30 - 34 anos,712
1190314,Vizela,1,H,41,30 - 34 anos,838
1840203,Alvito,2,M,92,85 e mais anos,50
1811509,Santiago do Cacém,2,M,92,85 e mais anos,625
1810211,Odemira,2,M,92,85 e mais anos,630
1701511,Sesimbra,2,M,92,85 e mais anos,537
1701510,Seixal,2,M,92,85 e mais anos,1552
1701506,Moita,2,M,92,85 e mais anos,828
1701503,Almada,2,M,92,85 e mais anos,2781
